,id,fixations,fixmap,aim_nss,aim_auc,aim_ig,aim_cc,aim_kl,aim_sauc,aim_sim,rare_nss,rare_auc,rare_ig,rare_cc,rare_kl,rare_sauc,rare_sim,qss_nss,qss_auc,qss_ig,qss_cc,qss_kl,qss_sauc,qss_sim,lds_nss,lds_auc,lds_ig,lds_cc,lds_kl,lds_sauc,lds_sim,imsig_nss,imsig_auc,imsig_ig,imsig_cc,imsig_kl,imsig_sauc,imsig_sim,gbvs_nss,gbvs_auc,gbvs_ig,gbvs_cc,gbvs_kl,gbvs_sauc,gbvs_sim,gauss_nss,gauss_auc,gauss_ig,gauss_cc,gauss_kl,gauss_sauc,gauss_sim,fes_nss,fes_auc,fes_ig,fes_cc,fes_kl,fes_sauc,fes_sim,dva_nss,dva_auc,dva_ig,dva_cc,dva_kl,dva_sauc,dva_sim,cvs_nss,cvs_auc,cvs_ig,cvs_cc,cvs_kl,cvs_sauc,cvs_sim,cas_nss,cas_auc,cas_ig,cas_cc,cas_kl,cas_sauc,cas_sim,dgi_nss,dgi_auc,dgi_ig,dgi_cc,dgi_kl,dgi_sauc,dgi_sim,dgiie_nss,dgiie_auc,dgiie_ig,dgiie_cc,dgiie_kl,dgiie_sauc,dgiie_sim,dgii_nss,dgii_auc,dgii_ig,dgii_cc,dgii_kl,dgii_sauc,dgii_sim,icf_nss,icf_auc,icf_ig,icf_cc,icf_kl,icf_sauc,icf_sim,DoB,Gender
393,2.0211E+14,"[[981.3, 585.2], [1080.5, 648.8], [1234.2, 73.9], [628.4, 121.3], [269.5, 247.5], [330.9, 544.3], [884.2, 823.8], [593.5, 98.3]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",-0.027941846,0.452744209,-2.131719859,-0.000368693,4.9395466,0.474432858,0.000379628,0.771425781,0.630626796,-1.852437528,0.015110872,5.1587806,0.592206367,0.000622926,0.063908945,0.503697014,-2.245919497,0.00127891,5.0272245,0.460563026,0.000397043,0.399482079,0.556833381,-2.242302449,0.00779294,5.5949697,0.530175174,0.000587044,0.207258865,0.584545539,-2.007658513,0.00401718,4.978924,0.531295737,0.000420738,0.203990867,0.578357783,-2.108491929,0.003980982,5.1693287,0.489080223,0.000441271,0.703777284,0.412947127,-2.81145242,0.013830963,6.6267815,0.537504574,0.00109661,0.36184263,0.682673343,-2.498739036,0.007094513,5.698485,0.515424899,0.000577144,0.401522679,0.525291829,-2.191154511,0.007887194,5.3494177,0.50833562,0.000544355,0.641777427,0.47976399,-2.466788323,0.012527948,6.2758527,0.52839142,0.000960199,0.674510019,0.664291271,-1.775045188,0.013095075,5.038582,0.615097878,0.0005335,-0.352181392,0.407200138,-2.429236205,-0.006888277,4.9482183,0.362719539,0.000329397,-0.352181392,0.407200138,-2.429236205,-0.006888277,4.9482183,0.362719539,0.000329397,-0.352181392,0.407200138,-2.429236205,-0.006888277,4.9482183,0.362719539,0.000329397,0.20805228,0.555796598,-2.046459229,0.004229259,4.862846,0.481110501,0.000390812,1983,FEMALE
394,2.0211E+14,"[[1390.7, 839.2], [1476.5, 240.0], [994.3, 224.7], [290.8, 490.7], [328.8, 949.6], [1722.6, 554.4], [1115.8, 850.1], [223.6, 174.1], [783.7, 244.1]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.462629154,0.598271213,-2.223133974,0.009606191,5.054889,0.604657072,0.000503871,0.323901095,0.65798699,-2.172710458,0.006783687,5.2767005,0.592948327,0.00054466,0.494960189,0.635641154,-2.171665867,0.010299764,5.1421237,0.584187096,0.000556029,-0.021119622,0.518939442,-2.789843492,-0.00043605,5.714044,0.504441599,0.000417935,0.339070877,0.616055462,-2.239943861,0.006960775,5.094827,0.566166606,0.00050073,0.438200414,0.607890715,-2.204829785,0.009086055,5.2845764,0.519595886,0.000572843,-0.346972999,0.470212708,-4.354082571,-0.007236353,6.757229,0.448591292,3.37E-05,-0.021557244,0.317115674,-2.819819172,-0.000488083,5.8174605,0.512471033,0.000415868,0.491167405,0.631551378,-2.063552684,0.010195784,5.464967,0.621132658,0.000652279,-0.284038548,0.382791801,-3.756362318,-0.005832592,6.4031534,0.437888767,0.000144721,0.181746751,0.557934909,-2.346504251,0.00373559,5.1562343,0.500355734,0.000475834,0.554192487,0.662953034,-2.196364972,0.01153143,5.0626655,0.628623409,0.000524016,0.554192487,0.662953034,-2.196364972,0.01153143,5.0626655,0.628623409,0.000524016,0.554192487,0.662953034,-2.196364972,0.01153143,5.0626655,0.628623409,0.000524016,0.3460859,0.582642448,-2.330613069,0.006936796,4.9790816,0.514168395,0.000444896,2005,MALE
396,2.0211E+14,"[[873.4, 696.4], [1040.5, 723.9], [1393.0, 903.9], [1541.7, 247.0], [226.2, 211.8], [283.7, 1032.7], [1818.9, 683.7], [1517.8, 712.7], [970.3, 464.9], [692.3, 442.5], [164.7, 625.3]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",-0.203734492,0.400215264,-2.405108482,-0.00463229,5.2545304,0.405548348,0.000486326,0.262159786,0.596597946,-2.236494181,0.005963922,5.474944,0.538560689,0.000637015,0.165528113,0.53079663,-2.348472191,0.003823137,5.341274,0.48270299,0.00057734,0.47465943,0.53614761,-2.486727051,0.010861603,5.907834,0.528706383,0.00086026,0.271058401,0.555242005,-2.247709911,0.006337024,5.2930274,0.498045771,0.000596759,0.169028198,0.55617775,-2.352854932,0.003891955,5.4837375,0.47132688,0.00059326,0.481727207,0.522527457,-2.945236149,0.011035146,6.9418874,0.532223996,0.001193901,0.677349301,0.580667613,-2.413183502,0.01556457,6.009106,0.562161128,0.001026876,0.061875735,0.489365478,-2.553487894,0.001454042,5.665554,0.458778232,0.00056069,0.549354632,0.472524421,-2.731990584,0.012613824,6.5890436,0.510569471,0.001207905,0.125465042,0.506781606,-2.380271335,0.002805599,5.354539,0.446720221,0.000563644,0.120050282,0.543356068,-2.26415403,0.002814734,5.261741,0.502910555,0.000551007,0.120050282,0.543356068,-2.26415403,0.002814734,5.261741,0.502910555,0.000551007,0.120050282,0.543356068,-2.26415403,0.002814734,5.261741,0.502910555,0.000551007,0.06689108,0.50673689,-2.280272514,0.001711465,5.17742,0.432841034,0.0005297,1982,MALE
397,2.0211E+14,"[[1340.1, 771.2], [1429.1, 212.4], [685.8, 168.7], [796.7, 678.4], [296.4, 425.3], [318.4, 930.8], [1497.2, 291.2], [1723.4, 587.2], [1707.2, 215.6], [833.1, 702.4], [897.5, 254.1]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",-0.051313123,0.452962502,-2.601470332,-0.001071326,5.254146,0.466229252,0.000516563,0.475326975,0.564078893,-2.546502452,0.010636721,5.473834,0.510203572,0.000724262,0.576786866,0.606201136,-2.411216121,0.013295872,5.339645,0.563475036,0.000705389,0.488553594,0.54294805,-2.747621094,0.011251971,5.907681,0.518203439,0.000872286,0.525348369,0.623558597,-2.36883258,0.011975608,5.2922235,0.575815787,0.000660021,0.5465486,0.638874002,-2.293409252,0.012546916,5.481824,0.558360776,0.000743589,-0.04517128,0.57003047,-3.882680451,-0.001021479,6.9511766,0.495218375,0.000463804,0.321439617,0.341367108,-3.251959446,0.007318253,6.0124846,0.478037787,0.000761325,0.644127638,0.582082467,-2.371339876,0.014733817,5.661483,0.56833982,0.000880621,0.462966314,0.397246471,-3.269105643,0.010622648,6.5904136,0.47328111,0.001100208,0.424374613,0.569394408,-2.462913418,0.009608343,5.353368,0.515800153,0.000655742,-0.033862264,0.50691356,-2.619780532,-0.0007158,5.2621455,0.469605495,0.000519215,-0.033862264,0.50691356,-2.619780532,-0.0007158,5.2621455,0.469605495,0.000519215,-0.033862264,0.50691356,-2.619780532,-0.0007158,5.2621455,0.469605495,0.000519215,0.3002882,0.570291706,-2.513309384,0.006752201,5.177269,0.515118252,0.000541598,2003,MALE
398,2.0211E+14,"[[1292.4, 778.4], [1596.1, 332.3], [905.2, 886.0], [435.5, 1018.0], [842.0, 891.6], [1255.0, 774.0], [1416.4, 309.0], [1166.4, 740.7], [411.2, 156.1]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.53217846,0.634213111,-1.953298454,0.011134202,5.05474,0.65146156,0.000515608,0.309264147,0.611140537,-2.058993543,0.006312625,5.2768006,0.555708013,0.000536704,0.567435246,0.693652139,-1.860825954,0.011721307,5.1419034,0.646491442,0.000573411,-0.042953308,0.53788062,-2.488092732,-0.000969766,5.7142344,0.524789608,0.000403062,0.074891855,0.568556766,-2.106889398,0.001630228,5.095517,0.51521527,0.000446631,0.249525126,0.593276533,-2.06849447,0.00521425,5.285349,0.505407163,0.000512011,-0.268117443,0.282042055,-3.704041684,-0.005556045,6.7560573,0.467221612,0.000125741,0.18262677,0.456525682,-2.413680492,0.003682197,5.8159146,0.557283409,0.000537346,0.295328156,0.611249146,-1.967108294,0.006112112,5.4660997,0.59867057,0.000563285,-0.215718375,0.387090532,-3.150656691,-0.004540358,6.4023485,0.528905964,0.000207944,0.199247777,0.585573198,-2.052300445,0.00414445,5.1561713,0.536203602,0.000480841,0.434482729,0.663733508,-1.970808762,0.008912133,5.062938,0.629040127,0.00050268,0.434482729,0.663733508,-1.970808762,0.008912133,5.062938,0.629040127,0.00050268,0.434482729,0.663733508,-1.970808762,0.008912133,5.062938,0.629040127,0.00050268,0.2976912,0.568344967,-2.09894296,0.00578517,4.9791145,0.504716022,0.000442438,1997,FEMALE
400,2.0211E+14,"[[1128.9, 470.1], [1296.7, 787.9], [1327.3, 841.7], [882.4, 440.6], [562.2, 277.8], [417.2, 185.9], [1119.3, -71.6], [1605.5, 301.8], [1462.6, 311.3], [1197.9, 454.8], [1532.0, 575.8], [1721.8, 739.2]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.223553414,0.538315387,-2.131724649,0.005197156,5.339379,0.557529882,0.00061954,-0.149604175,0.472120532,-2.581859085,-0.003467757,5.5631547,0.420699171,0.000505822,-0.177187514,0.461312215,-2.422280285,-0.004188284,5.428615,0.411925235,0.000514316,0.132929163,0.557684959,-2.41286895,0.003262058,5.996692,0.532084705,0.000678404,-0.16153727,0.468879505,-2.321792894,-0.003849262,5.3804374,0.397106354,0.000528342,0.29856202,0.606139114,-2.045109086,0.007192325,5.5688663,0.523295524,0.000703924,0.396240616,0.353198605,-3.015638007,0.009467554,7.028702,0.536079095,0.001172241,0.108832004,0.330111694,-2.616525305,0.002606922,6.1003013,0.519080071,0.000661128,-0.146689305,0.445119828,-2.647977007,-0.003552784,5.753067,0.413533663,0.000484052,0.032718616,0.292238309,-2.912045293,0.000794437,6.6830845,0.537847603,0.000618326,0.093694713,0.560460301,-2.180187516,0.002190339,5.4405594,0.5074628,0.000604419,-0.070008392,0.465716595,-2.252279732,-0.001479118,5.3481736,0.429030979,0.000559537,-0.070008392,0.465716595,-2.252279732,-0.001479118,5.3481736,0.429030979,0.000559537,-0.070008392,0.465716595,-2.252279732,-0.001479118,5.3481736,0.429030979,0.000559537,0.31066218,0.570470714,-2.153327279,0.007331335,5.263174,0.503735212,0.000591521,1995,FEMALE
401,2.0211E+14,"[[1138.8, 682.4], [1327.4, 384.0], [1349.4, 88.1], [963.2, 383.1], [304.2, 999.2], [744.9, 661.5], [640.2, 457.0], [490.4, -30.5], [833.1, 225.1], [155.0, 169.8]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.293972086,0.528807874,-1.929505652,0.006335032,5.15924,0.543002195,0.000529163,0.806334902,0.68919085,-1.598105543,0.01753842,5.3782506,0.625100622,0.000790107,0.67568025,0.659880341,-1.728262633,0.014802457,5.2453613,0.614196853,0.00066866,0.705699525,0.545957769,-1.976490706,0.015408796,5.8121953,0.548316868,0.000930474,0.482482346,0.625201117,-1.82411949,0.010512224,5.198362,0.570270765,0.000590329,0.517967096,0.598243937,-1.989384764,0.011315601,5.3880715,0.530104281,0.000665273,0.316990782,0.420087419,-2.353976935,0.006944235,6.85115,0.620837907,0.000878826,0.484685947,0.609542109,-2.187496107,0.010567476,5.9172144,0.546899012,0.000802342,0.523163677,0.586024221,-1.843026655,0.011498467,5.568498,0.578851079,0.000742003,0.593565124,0.664479383,-2.106814688,0.012933555,6.4950986,0.595892792,0.001144873,0.643992604,0.633737859,-1.76890003,0.01408298,5.2585697,0.581970362,0.000659666,0.917597108,0.626820052,-1.718055647,0.01989548,5.1657524,0.58090011,0.000648696,0.917597108,0.626820052,-1.718055647,0.01989548,5.1657524,0.58090011,0.000648696,0.917597108,0.626820052,-1.718055647,0.01989548,5.1657524,0.58090011,0.000648696,0.48143163,0.643204521,-1.941841238,0.01046237,5.0830317,0.585025613,0.000501419,2009,FEMALE
402,2.0211E+14,"[[1304.6, 786.5], [384.8, 196.1], [364.5, 426.8], [1270.4, 653.4], [308.4, 841.2], [1649.7, 212.3]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",-0.419156694,0.329230213,-2.902823274,-0.007050126,4.6561847,0.340742774,0.000242505,-0.441611288,0.338618033,-3.456195021,-0.007294057,4.879231,0.293755336,0.000186129,-0.42968126,0.369489928,-3.158746545,-0.007285801,4.7444477,0.325740944,0.000213978,-0.391079301,0.431798711,-3.607667431,-0.006602522,5.3155937,0.371356263,0.000136488,-0.314716703,0.421518943,-2.880094672,-0.005354901,4.6960845,0.334049884,0.000242347,0.095409173,0.550680917,-2.656317537,0.001610994,4.885923,0.447234419,0.000307392,-0.201090221,0.388967974,-4.202644174,-0.00339002,6.3539085,0.471566654,0.000135093,-0.139184991,0.408118267,-3.45398949,-0.002443709,5.417813,0.476170874,0.000228598,-0.264606599,0.381344509,-3.37532185,-0.004542073,5.068617,0.350134163,0.000205898,-0.251431193,0.346067323,-3.948098644,-0.004256481,6.0014806,0.446594097,0.000116674,-0.416569581,0.372550573,-3.019207462,-0.007002547,4.757505,0.312217953,0.000216698,-0.153377687,0.470976933,-2.845405086,-0.002464763,4.663862,0.433589462,0.00027033,-0.153377687,0.470976933,-2.845405086,-0.002464763,4.663862,0.433589462,0.00027033,-0.153377687,0.470976933,-2.845405086,-0.002464763,4.663862,0.433589462,0.00027033,0.022388248,0.46746914,-2.666646147,0.000207619,4.5790567,0.382577144,0.000287086,1983,FEMALE
403,2.0211E+14,"[[872.4, 653.8], [1395.1, 888.4], [1472.9, 299.8], [847.5, 136.4], [383.1, 470.1], [316.5, 1013.1], [831.0, 445.4], [1314.7, 873.6], [1016.4, 122.3], [1729.7, 688.6], [1628.7, 210.0]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",-0.175282503,0.412408947,-2.813375077,-0.003756173,5.2544365,0.434637262,0.000493766,0.681308753,0.663119106,-2.444756025,0.015140298,5.4727635,0.596755148,0.00080835,0.301339143,0.566755436,-2.723059518,0.006975398,5.340732,0.519625453,0.000619951,0.317853867,0.51376302,-3.040316099,0.007333582,5.909218,0.492889931,0.000751577,0.363692604,0.600401907,-2.602047264,0.008407156,5.2927322,0.544348535,0.000619985,0.214880879,0.571962915,-2.738375701,0.004916954,5.48351,0.482794465,0.000611064,0.20644963,0.596731296,-4.03408271,0.004718632,6.9467535,0.438038453,0.000811401,0.384994918,0.434935488,-3.255101241,0.008865805,6.0118513,0.466944417,0.00081116,0.303352299,0.547523681,-2.745423181,0.006928643,5.6638756,0.532573263,0.000692582,0.493456309,0.442177834,-3.609639899,0.011310113,6.58994,0.481206134,0.001137391,0.492389965,0.600533817,-2.572234365,0.011297937,5.3530765,0.550252802,0.000678617,0.224990653,0.577685747,-2.705337302,0.00521002,5.2614655,0.535691714,0.000572576,0.224990653,0.577685747,-2.705337302,0.00521002,5.2614655,0.535691714,0.000572576,0.224990653,0.577685747,-2.705337302,0.00521002,5.2614655,0.535691714,0.000572576,0.23116693,0.551248172,-2.68974334,0.005243531,5.177314,0.476000399,0.000538037,1977,MALE
404,2.0211E+14,"[[1553.9, 374.2], [1392.1, 182.2], [356.8, 929.4], [1674.5, 598.3]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.396805704,0.595435773,-2.769014785,0.005204065,4.256165,0.617407611,0.000217801,-0.186928392,0.507007249,-3.131799171,-0.002590177,4.4792027,0.425631175,0.000161981,0.171744816,0.576953515,-2.888269374,0.002355613,4.344158,0.520627516,0.000210354,-0.394718249,0.440876252,-3.801205108,-0.005498172,4.9158645,0.392814673,8.90E-05,0.184781448,0.604060312,-2.825612972,0.002492883,4.2961874,0.553969996,0.000208018,0.105216551,0.546725936,-2.889085243,0.001480071,4.486871,0.442302415,0.000206654,-0.372601055,0.550371535,-5.163611362,-0.005151953,5.9552546,0.330314673,2.99E-06,-0.452119186,0.190455337,-4.098097274,-0.006205418,5.019489,0.399492316,7.06E-05,0.196718957,0.607215004,-2.770164916,0.00264202,4.667983,0.584842664,0.000229538,-0.367886033,0.175259066,-4.638684222,-0.005124818,5.602322,0.305113428,2.40E-05,-0.07365885,0.508972083,-2.974220226,-0.001089289,4.3576074,0.457647274,0.000182255,0.119175779,0.530499702,-2.868190238,0.001653217,4.2644234,0.494877424,0.000200128,0.119175779,0.530499702,-2.868190238,0.001653217,4.2644234,0.494877424,0.000200128,0.119175779,0.530499702,-2.868190238,0.001653217,4.2644234,0.494877424,0.000200128,0.06309508,0.4676956,-2.901889751,0.0005559,4.1799335,0.392814673,0.000191941,1991,FEMALE
405,2.0211E+14,"[[837.4, 618.4], [1339.4, 919.2], [1123.4, 681.0], [258.9, 1001.4], [214.0, 207.2], [1777.3, 613.7], [1676.2, 201.8], [903.0, -13.9]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",-0.139717517,0.42257178,-2.368315053,-0.002943205,4.9397845,0.431988657,0.000360984,0.244495651,0.511157473,-2.412434411,0.00508326,5.1608114,0.456012166,0.000463245,0.08495009,0.527564028,-2.376934838,0.00167377,5.027167,0.48221963,0.000401595,0.181145219,0.390336827,-3.063094926,0.00356138,5.5963836,0.376600805,0.000475867,-0.022510285,0.46571646,-2.394412351,-0.000402721,4.9794617,0.398897731,0.000378445,-0.268864899,0.427679671,-2.796468091,-0.005267107,5.1710725,0.325443652,0.000304274,0.316399365,0.632390287,-3.381006312,0.006212684,6.631787,0.475061745,0.000703157,0.271957276,0.582432571,-2.951918673,0.005340643,5.699097,0.463490212,0.000528975,0.131554136,0.450780215,-2.668153596,0.002557986,5.350811,0.435213136,0.000434857,0.764055009,0.583768328,-3.175440144,0.014914401,6.2744513,0.409817508,0.001070283,-0.066275604,0.432968938,-2.542763066,-0.001213938,5.0406837,0.36809367,0.000368282,0.176892983,0.586984571,-2.258871627,0.003525861,4.9472013,0.54633187,0.000409377,0.176892983,0.586984571,-2.258871627,0.003525861,4.9472013,0.54633187,0.000409377,0.176892983,0.586984571,-2.258871627,0.003525861,4.9472013,0.54633187,0.000409377,-0.11925462,0.417115016,-2.274990153,-0.00278635,4.8630257,0.337369649,0.00037669,1995,MALE
406,2.0211E+14,"[[877.7, 577.4], [1069.6, 205.6], [1552.0, 220.0], [355.2, 447.9], [383.0, 954.8], [900.1, 565.5], [1343.5, 882.9], [1710.5, 783.7], [1434.0, 279.1], [1069.4, 41.4]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",-0.249257674,0.383707541,-2.408763103,-0.005454595,5.1604533,0.391675814,0.000433711,-0.044657257,0.5429079,-2.41929472,-0.000814105,5.3824077,0.471716063,0.00046338,0.134922811,0.573140118,-2.299370365,0.002958059,5.2473035,0.519877424,0.000515999,-0.102146857,0.481183149,-2.836429958,-0.002174181,5.8187666,0.454399927,0.000414011,0.266699145,0.592555959,-2.189626865,0.005781654,5.1990047,0.543569338,0.000539723,0.07747568,0.548538763,-2.359419994,0.001691076,5.3901005,0.457500915,0.000505879,0.707325784,0.49127665,-3.299822025,0.015428958,6.8449173,0.461754482,0.001368725,0.021277011,0.463145726,-2.92448328,0.000462586,5.921163,0.482427735,0.000492076,0.190512783,0.568665282,-2.303897266,0.004233651,5.57062,0.557144164,0.000575124,0.509717639,0.498188177,-3.023532276,0.011102654,6.4963007,0.474487742,0.001050451,-0.070705552,0.503782646,-2.369256191,-0.001487744,5.2611275,0.445334797,0.000458668,-0.082834437,0.450753837,-2.3497299,-0.001835864,5.1681266,0.399890231,0.000462111,-0.082834437,0.450753837,-2.3497299,-0.001835864,5.1681266,0.399890231,0.000462111,-0.082834437,0.450753837,-2.3497299,-0.001835864,5.1681266,0.399890231,0.000462111,0.27962512,0.584415669,-2.232572155,0.006132679,5.0831566,0.52295097,0.000491675,1987,MALE
407,2.0211E+14,"[[1357.9, 234.3], [273.5, 315.6], [344.0, 887.3], [1114.7, 685.5], [1499.2, 322.6], [210.6, 161.6], [806.4, 100.2], [490.4, 361.8]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.078245041,0.47276427,-2.204689557,0.001524103,4.939373,0.47481019,0.000393336,-0.048609233,0.484587992,-2.576603944,-0.000746338,5.161994,0.440678741,0.000370414,0.224347679,0.559240978,-2.23145705,0.004319845,5.026779,0.51188026,0.000432101,-0.170922968,0.466560223,-2.885475213,-0.003375489,5.5987024,0.42191502,0.000293614,0.044921966,0.528038524,-2.22074538,0.00089873,4.979304,0.471825832,0.000390898,0.122029201,0.548772863,-2.221853072,0.002393484,5.1696277,0.446132913,0.000417754,-0.144905637,0.380849261,-3.801847751,-0.002840228,6.6377363,0.441902214,0.000235613,-0.257367586,0.226306034,-3.217223937,-0.005059763,5.7027326,0.424990853,0.000243336,0.206028217,0.537510764,-2.309919174,0.004047516,5.350422,0.52249131,0.000465462,-0.053457965,0.320467598,-3.336283738,-0.001008167,6.2837973,0.440564398,0.000335793,0.04939524,0.503135933,-2.318717058,0.000934869,5.040368,0.441078943,0.000393093,0.749255261,0.621630379,-1.967199857,0.014694384,4.94611,0.589222009,0.00049515,0.749255261,0.621630379,-1.967199857,0.014694384,4.94611,0.589222009,0.00049515,0.749255261,0.621630379,-1.967199857,0.014694384,4.94611,0.589222009,0.00049515,0.13424212,0.503003975,-2.1723054,0.002718037,4.8628855,0.436836809,0.00038777,2009,MALE
408,2.0211E+14,"[[1097.8, 670.1], [1157.0, 740.7], [429.0, 930.7], [323.2, 960.4], [752.4, 248.4], [344.9, 64.3], [1663.1, 206.4], [1392.5, 870.0], [1194.1, 653.6], [1360.1, 882.0], [1305.6, 796.3]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.513662087,0.616762414,-1.909704375,0.011393464,5.2528,0.643822972,0.000622406,0.623825466,0.700607894,-1.735841745,0.014435105,5.472932,0.647315637,0.000795183,0.727900547,0.723713472,-1.769597307,0.016731277,5.3390536,0.67668729,0.000751828,0.097532126,0.518895859,-2.418048158,0.00224639,5.9112105,0.489206001,0.000594862,0.438163237,0.648874721,-1.893035709,0.009994256,5.2925057,0.607923361,0.000637791,0.147630281,0.548177564,-2.158117288,0.003361221,5.4838543,0.453156704,0.000584042,0.051605993,0.509098842,-3.165616462,0.001130191,6.949518,0.536955726,0.0005941,0.374099723,0.533389361,-2.067226403,0.008562099,6.0119753,0.586626418,0.00080138,0.603505413,0.648666989,-1.756720796,0.013795418,5.6617713,0.646500682,0.000858013,0.12249471,0.476496318,-2.845444933,0.00282157,6.5957828,0.48489838,0.000678271,0.397526448,0.586701361,-1.950379105,0.00905399,5.3534613,0.539774806,0.000648237,0.144536368,0.584569746,-2.066282266,0.003256355,5.2616906,0.53928417,0.000554984,0.144536368,0.584569746,-2.066282266,0.003256355,5.2616906,0.53928417,0.000554984,0.144536368,0.584569746,-2.066282266,0.003256355,5.2616906,0.53928417,0.000554984,0.20510124,0.543120687,-2.050902273,0.004592788,5.177334,0.467967269,0.000536501,1991,MALE
